block,representation,profile,concentration,a0,a1,b1,R1,phi1,phi1_degrees,phi1_reportable,phi1_raw_degrees,a2,b2,R2,phi2,phi2_degrees,phi2_reportable,phi2_raw_degrees,activity,mean_stay,mean_entropy,entropy_units,entropy_normalized_by_log3,no_stay_directional_controller,hard_directional_controller,a0_fourier_range,a0_unweighted_mean_g,a0_density_weighted_mean_g,a0_mirror_even_mean_g,g_prime0_M6_diagnostic,g_prime0_order_range_diagnostic,g_prime0_sign_flip_diagnostic,n_fixed_points_diagnostic,family
block_2,intervals_24_decimal6,kappa_4,4.0,-0.0688923581955122,1.2398862979760783,0.2377458740623505,1.2624742106445168,,,0,10.854606454685996,0.0445998656190059,-0.128663910872248,0.1361747038703414,,,0,-70.88171415589514,0.9675925925925928,0.0324074074074074,0.0125155891351751,nats,0,0,0,0.024896558311538,-0.0787037037037037,-0.0631068572178155,-0.0787037037037037,3.822714332905017,3.682802685994552,0,2,Claude
block_2,intervals_24_decimal6,kappa_6,6.0,-0.0782398657888195,1.23672216391257,0.2290474095843841,1.2577537225347044,0.18313019486741,10.492587267310928,1,10.492587267310928,0.0504666513386271,-0.1565702053734396,0.1645026203682349,-1.2589848478475762,-72.13451825258622,1,-72.13451825258622,0.980324074074074,0.0196759259259259,0.0215789571735973,nats,0,0,0,0.0231324755724741,-0.0891203703703703,-0.0741602442358036,-0.0891203703703703,4.002276021581301,4.476231288388584,0,2,Claude
block_2,intervals_24_decimal6,kappa_9,9.0,-0.0775525384264605,1.2347416922844856,0.195568499629656,1.2501336267427374,0.1570832889098359,9.000209486567767,1,9.000209486567767,0.0548618272826714,-0.1536823185178374,0.1631811114002221,-1.2279150204923388,-70.35434827493101,1,-70.35434827493101,0.9780092592592592,0.0219907407407407,0.0372432362263752,nats,0,0,0,0.0134722963471044,-0.0891203703703703,-0.0779057986495448,-0.0891203703703703,4.068515585153084,5.607862178231658,0,2,Claude
block_2,intervals_24_decimal6,kappa_12,12.0,-0.043809228959742,1.2265741419568297,0.294123587987827,1.2613456349185048,0.2353490100362393,13.48450498765857,1,13.48450498765857,0.0234689448218847,-0.0846136652893399,0.0878081073976038,,,0,-74.49780010452932,0.9421296296296297,0.0578703703703703,0.0079676661960044,nats,0,0,0,0.0148648563886612,-0.0532407407407407,-0.0413693374412842,-0.0532407407407407,2.9582648859331964,1.8494681328929925,0,3,Claude
block_2,moments_m1_m3,kappa_2,2.0,0.0395784096540972,1.0100667814702529,0.762535835244621,1.2655812115632434,0.646652708927641,37.05047103225552,1,37.05047103225552,-0.0669745720167942,0.0331844880594589,0.0747449232028579,,,0,153.64255477722782,0.9988425925925928,0.0011574074074074,0.0299780904765355,nats,0,0,0,0.0058152101391293,0.03125,0.033466364490266,0.03125,-0.7063897338049379,1.576468928346013,1,2,Claude
block_2,moments_m1_m3,kappa_4,4.0,-0.0033004617331201,0.955149172082985,0.8409782874344716,1.272617154083281,0.7219185444330726,41.36288574824265,1,41.36288574824265,0.0140205127307105,0.0071794365556303,0.0157517962940211,,,0,27.115470571545405,1.0,0.0,0.0152770935557114,nats,0,1,1,0.0074649505137604,-0.0046296296296296,-0.0059231875290248,-0.0046296296296296,-0.8612648850166277,1.8290082804049528,1,2,Claude
block_2,moments_m1_m3,kappa_6,6.0,-0.0167520572530958,0.94450141773936,0.8530158951228345,1.272681831976819,,,0,42.08641728264604,0.0419355541718352,0.0063226385155267,0.0424095090928549,,,0,8.57392772865088,1.0,0.0,0.0167677014305646,nats,0,1,1,0.0103166163492768,-0.0162037037037036,-0.0192086807711197,-0.0162037037037036,-0.9438278381951624,1.951507663102,1,2,Claude
block_2,moments_m1_m3,kappa_9,9.0,0.0337451947451026,0.9443626918715582,0.8445848294206609,1.2669429457897552,0.7296812736085795,41.807657367502266,1,41.807657367502266,-0.0635319092828798,0.0103137535122673,0.0643636311020429,,,0,170.77906008228894,1.0,0.0,0.0288425944281783,nats,0,1,1,0.0048886615189916,0.0277777777777777,0.0323755011311766,0.0277777777777777,-0.5670043052534025,1.389098998379253,1,2,Claude
block_2,moments_m1_m3,kappa_12,12.0,0.0620377946742146,1.0026308150713998,0.7660152063388501,1.2617637844196872,0.6524043794217441,37.38001747671756,1,37.38001747671756,-0.1141793542468642,0.0345667587334918,0.1192970483522972,,,0,163.15679023916618,1.0,0.0,0.030982703469937,nats,0,1,1,0.0085666384538502,0.0509259259259259,0.0567703340700014,0.0509259259259259,-0.5248381168447416,1.3055704703100943,1,2,Claude
block_2,centers_24_standard,kappa_2,2.0,-0.0258192391853293,1.2669769381060885,0.1370611345078026,1.2743689874935145,,,0,6.174227330382952,0.0045804550881294,-0.0534531107272508,0.0536490038605948,,,0,-85.10222712132962,0.9768518518518516,0.0231481481481481,0.0125155891351751,nats,0,0,0,0.0160852630778419,-0.0324074074074074,-0.0220095732419814,-0.0324074074074074,3.6194941250703785,4.104427110030773,0,2,Claude
