representation,scheme,fold,row_index,e_tv,e_nll,d_shape,d_native,d_orientation,local_density,u_ensemble,g_peer,policy_a,peer_count
intervals_24_decimal6,leave_one_profile_out,kappa_4,233,0.13728183282135048,0.872010775239644,4.380745239434554,1.0875059908681548,2.832867389434577,0.228271662775139,0.09814082873772856,0,0.0,240.0
intervals_24_decimal6,leave_one_profile_out,kappa_4,234,0.23380356593689403,1.2002641057854186,4.3807452394345505,1.0875059908681546,2.8328673894345715,0.22827166277513916,0.14244332508970314,0,0.0,240.0
intervals_24_decimal6,leave_one_profile_out,kappa_4,235,0.38352115369960715,0.9775254285617673,4.383004806400316,1.0875059908673368,2.9172353218320666,0.22815398206722073,0.06456619893981437,0,0.0,240.0
intervals_24_decimal6,leave_one_profile_out,kappa_4,236,0.38641585955802304,1.0621107578752185,4.390778310788163,1.087505990868044,2.9858814096916504,0.22775005459578662,0.08721393366678383,0,0.0,240.0
intervals_24_decimal6,leave_one_profile_out,kappa_4,237,0.3385107763424876,1.056183540274688,4.422659680960501,1.0875059908676743,3.0556317217584787,0.22610828599473493,0.11716849340277129,0,0.0,240.0
intervals_24_decimal6,leave_one_profile_out,kappa_4,238,0.024922897487364364,0.40037551585414066,4.5758334425718346,1.0875059908674294,3.1829519334692202,0.21853942293798892,0.09545495716565973,0,0.0,240.0
intervals_24_decimal6,leave_one_profile_out,kappa_4,239,0.1607419696312804,0.28837270325015857,4.908832589534163,1.0875059908674651,3.0885993059057855,0.20371442328916287,0.06665169604572257,0,0.0,240.0
intervals_24_decimal6,leave_one_profile_out,kappa_4,240,0.14223417043541353,0.3671865667444644,5.273762234766484,1.0875059908681295,2.891248463021078,0.18961795308245988,0.07336827578661959,0,0.0,240.0
intervals_24_decimal6,leave_one_profile_out,kappa_4,241,0.10665523660627634,0.34224863627939356,5.2466017371105025,1.0875059908673623,2.7120786547956794,0.1905995633186248,0.12154665425247496,0,0.0,240.0
intervals_24_decimal6,leave_one_profile_out,kappa_4,242,0.1304565771319272,0.26050293077967374,5.388470682624013,1.0875059908681137,2.9467732066756858,0.18558141240791384,0.16278164428003195,0,0.0,240.0
