representation,scheme,fold,row_index,e_tv,e_nll,d_shape,d_native,d_orientation,local_density,u_ensemble,g_peer,policy_a,peer_count
intervals_24_decimal6,sparse_realization_holdout,05,1783,0.3248632016580093,0.3928399444328673,0.9943606193682016,1.4644660940672627,0.9741119488710567,1.005671363609896,0.11774044722548038,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1784,0.18970953908897265,0.7167128049480147,1.2048256769066754,3.2469283100152406,1.162365552914653,0.8299955912024101,0.04327509131401628,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1785,0.3500164866937866,0.4308082805584165,0.5285897519876742,2.6232381163764518,1.4611898243571884,1.8918263099874064,0.06894780203629976,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1786,0.28933735350129564,1.047514187592868,0.68375226080258,2.2837577502723425,0.9608172633534862,1.4625180161396647,0.09782954350645488,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1787,0.3538917618101004,0.8908104309983685,0.7808926561283177,2.124386871062201,1.0752852325969278,1.2805857401169851,0.12458652919015023,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1788,0.16730874043440147,0.8763405216047393,0.6355757762296466,2.3633345189113117,0.969496497512676,1.5733765152790837,0.04566179198533707,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1789,0.4669925957606408,1.2200773446937345,1.7418492089782314,2.7644001801055254,1.1057605415459815,0.5741025083259647,0.08059068760060033,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1790,0.5972739586947701,0.9094987464531054,1.2822876249244985,2.0272876080976334,0.8384089752763051,0.7798562354985531,0.12229345176753399,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1791,0.3957137605507245,1.213351256449609,2.391416942053921,3.7687807956349206,1.3828173159079056,0.41816212907696804,0.07473196411729334,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1792,0.3367325446818922,0.9740917890164256,1.2338912762164256,2.7808690292754825,0.8710925085433339,0.8104441771128943,0.12734906281930394,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1793,0.3197482776589038,0.9207989675449214,1.0310943850098895,2.6226240001527272,1.1425353671862892,0.9698433184566404,0.044853327355725926,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1794,0.4240179002251544,0.5516786955489211,0.9146732389075926,1.5986128450378085,0.6231122066303619,1.093286604945734,0.10081686763967458,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1795,0.47473881413395924,1.0962747167677336,0.7931124375967891,1.8549094607568144,1.2590897144947502,1.2608552742283317,0.044995365980520195,0,0.0,16.0
