bundle,n_agents,coupling,seed_index,final_r,mean_r,t_r1_gt_0.5,t_r1_gt_0.9,mean_activity,mean_tau_social
v2,17,0.22,7,0.9852431421076068,0.8850983276486453,8.0,25.0,0.9547058823529412,0.07823529411764707
v2,17,0.22,8,0.878468393106929,0.7860446245682269,10.0,nan,0.9805882352941176,0.04999999999999999
v2,17,0.22,9,0.9776663878414238,0.8429998240656722,12.0,37.0,0.9629411764705884,0.03823529411764706
v2,17,0.22,10,0.9924244314672146,0.9370834608765455,6.0,11.0,0.9429411764705883,0.03235294117647058
v2,17,0.22,11,0.9923947137325748,0.8748257108302785,9.0,31.0,0.9652941176470589,0.06294117647058824
v2,17,0.24,0,0.9810612387727454,0.9458784781312461,2.0,11.0,0.9341176470588235,0.06235294117647059
v2,17,0.24,1,0.8760299243358082,0.8153688141106518,7.0,nan,0.9852941176470589,0.024117647058823525
v2,17,0.24,2,0.9792686415037505,0.8574740044702668,6.0,69.0,0.9664705882352942,0.04058823529411765
v2,17,0.24,3,0.9794476872316927,0.940615093879839,5.0,9.0,0.9452941176470587,0.09
v2,17,0.24,4,0.989939975602655,0.9272367529148611,4.0,20.0,0.9523529411764706,0.07117647058823529
v2,17,0.24,5,0.9840070506738037,0.8848919273459471,9.0,23.0,0.9429411764705882,0.03705882352941177
v2,17,0.24,6,0.986074647548193,0.9114653302138148,7.0,15.0,0.9464705882352941,0.05823529411764706
v2,17,0.24,7,0.9817173541784208,0.8866257331105812,9.0,23.0,0.9541176470588235,0.004705882352941182
v2,17,0.24,8,0.9864377576053421,0.9592766407547593,2.0,6.0,0.9341176470588235,0.05647058823529412
v2,17,0.24,9,0.9839914484494939,0.8859101333765795,5.0,32.0,0.9582352941176473,0.04294117647058824
v2,17,0.24,10,0.9040643911970943,0.7808002072783466,6.0,99.0,0.9911764705882352,0.014705882352941178
v2,17,0.24,11,0.9870108747179612,0.9005007803493396,3.0,47.0,0.9547058823529412,0.03
v2,17,0.26,0,0.9842147245497539,0.7566938549814892,18.0,81.0,0.9505882352941177,-0.023529411764705892
v2,17,0.26,1,0.9800997275917755,0.9306245568524788,4.0,17.0,0.9229411764705882,0.05941176470588236
v2,17,0.26,2,0.9878041210093268,0.876138794530692,2.0,72.0,0.9658823529411764,0.054117647058823534
v2,17,0.26,3,0.9836939806487,0.8598560043422162,2.0,11.0,0.9805882352941175,0.03117647058823529
v2,17,0.26,4,0.9836993207841314,0.9201849840426939,3.0,28.0,0.9323529411764706,0.07
v2,17,0.26,5,0.9772790861325912,0.9081073944429591,8.0,17.0,0.9152941176470587,0.03529411764705882
v2,17,0.26,6,0.9803715097733581,0.900520811990911,7.0,27.0,0.9511764705882355,0.08411764705882353
v2,17,0.26,7,0.9848355192932572,0.933226912100187,4.0,12.0,0.9223529411764706,0.050588235294117656
v2,17,0.26,8,0.9842134017666004,0.9340247070657449,2.0,21.0,0.9217647058823532,0.06176470588235295
v2,17,0.26,9,0.9826650469273142,0.9248309029549645,4.0,15.0,0.9264705882352942,0.017058823529411765
v2,17,0.26,10,0.9834931638805056,0.9676581862292098,0.0,5.0,0.9194117647058824,0.07235294117647059
v2,17,0.26,11,0.9795777674024639,0.8842361407748701,9.0,33.0,0.9370588235294117,0.0029411764705882335
v2,17,0.28,0,0.9736591102212635,0.8830456022753502,2.0,39.0,0.8947058823529411,0.010000000000000004
v2,17,0.28,1,0.9649130386424899,0.8724836344153922,4.0,63.0,0.955294117647059,0.032941176470588245
v2,17,0.28,2,0.9881480047539367,0.903252869643961,5.0,20.0,0.9141176470588236,0.10352941176470588
v2,17,0.28,3,0.9884458302001448,0.9513893485448287,0.0,11.0,0.9017647058823529,0.031176470588235295
v2,17,0.28,4,0.9770722873341262,0.9260005497474613,7.0,11.0,0.8988235294117648,0.0423529411764706
v2,17,0.28,5,0.9752773635230487,0.9246401909439735,5.0,16.0,0.9205882352941175,0.09117647058823529
v2,17,0.28,6,0.9776549226124563,0.8646631074668227,13.0,27.0,0.9282352941176473,0.052941176470588235
v2,17,0.28,7,0.9852360404396661,0.9217415747826812,5.0,13.0,0.9052941176470588,0.04411764705882353
v2,17,0.28,8,0.9805001145147304,0.848944473125097,16.0,22.0,0.9129411764705883,0.0411764705882353
v2,17,0.28,9,0.987403220571884,0.8866335983237026,8.0,29.0,0.9305882352941177,0.038823529411764715
v2,17,0.28,10,0.9736308855270298,0.9106241500102322,7.0,17.0,0.9076470588235295,0.06764705882352942
v2,17,0.28,11,0.9614443635616757,0.8867869173922734,9.0,30.0,0.9076470588235295,0.046470588235294125
v2,17,0.3,0,0.9818435140582519,0.8992204476423302,7.0,21.0,0.8788235294117648,0.01764705882352941
v2,17,0.3,1,0.9706750891271095,0.9002077153889028,6.0,26.0,0.8941176470588235,0.03647058823529412
v2,17,0.3,2,0.9868502997324374,0.9273318095742628,3.0,25.0,0.8811764705882351,0.0623529411764706
v2,17,0.3,3,0.981612039356419,0.9208159140220225,3.0,28.0,0.906470588235294,0.03470588235294117
v2,17,0.3,4,0.9724994747086186,0.8524521426941979,14.0,19.0,0.8499999999999999,0.002941176470588237
v2,17,0.3,5,0.96690555664841,0.8926323224340309,6.0,32.0,0.9070588235294117,0.028235294117647056
v2,17,0.3,6,0.9811063755968236,0.9187048463945194,0.0,39.0,0.9088235294117648,0.03588235294117647
v2,17,0.3,7,0.9723005172921149,0.9252705601846151,4.0,15.0,0.884705882352941,0.04117647058823529
v2,17,0.3,8,0.9906524728083033,0.9544975613469333,0.0,9.0,0.8858823529411763,-0.009411764705882352
v2,17,0.3,9,0.9834037393575648,0.9322025259602627,5.0,11.0,0.874705882352941,0.05352941176470588
v2,17,0.3,10,0.9740286716794582,0.9326877646410024,5.0,9.0,0.8817647058823529,0.05000000000000001
v2,17,0.3,11,0.9868885073357438,0.8900563319368076,8.0,23.0,0.8794117647058822,0.031176470588235295
v1,9,0.15,0,0.9888968526764431,0.9470684214604492,1.0,12.0,0.8988888888888888,-0.005555555555555553
v1,9,0.15,1,0.777751622381678,0.7096066182976916,11.0,nan,0.9377777777777777,-0.022222222222222223
v1,9,0.15,2,0.9940240638416015,0.8505029485520099,16.0,29.0,0.9355555555555555,-0.006666666666666663
v1,9,0.15,3,0.9894498983702189,0.9585844327649915,0.0,12.0,0.9033333333333334,-0.01444444444444445
v1,9,0.15,4,0.9786148751793627,0.9483312309160303,0.0,14.0,0.9166666666666665,-0.054444444444444434
v1,9,0.15,5,0.9950718792783517,0.8347883591529636,18.0,28.0,0.8833333333333333,-0.07
v1,9,0.15,6,0.9967952808786666,0.9103821008544238,9.0,16.0,0.911111111111111,-0.05333333333333333
v1,9,0.15,7,0.9915275688706064,0.8433154438968542,18.0,28.0,0.9077777777777779,-0.01222222222222222
v1,9,0.15,8,0.9957843386532171,0.8058597893124023,23.0,33.0,0.8911111111111112,-0.055555555555555546
v1,9,0.15,9,0.7696592581288054,0.7241163099847554,9.0,nan,0.9044444444444444,0.07777777777777778
v1,9,0.15,10,0.8727724346480648,0.7269583746848679,9.0,nan,0.928888888888889,-0.01111111111111111
v1,9,0.15,11,0.9873856724298652,0.9729697934449589,0.0,7.0,0.8933333333333333,-0.07999999999999999
v1,17,0.15,0,0.9915372602994433,0.9422408301635556,1.0,16.0,0.8688235294117648,0.008823529411764706
v1,17,0.15,1,0.9911723507386874,0.8582080756771266,9.0,38.0,0.8635294117647058,-0.005882352941176472
v1,17,0.15,2,0.9876565226624193,0.9038083079336472,3.0,43.0,0.8847058823529411,-0.02
v1,17,0.15,3,0.9804623512031674,0.6905927627016015,29.0,67.0,0.8776470588235294,-0.016470588235294112
v1,17,0.15,4,0.9923083876138045,0.7960351758252106,12.0,70.0,0.8611764705882351,0.020000000000000004
v1,17,0.15,5,0.9946453513443017,0.8558719461295021,9.0,43.0,0.878235294117647,-0.015882352941176472
v1,17,0.15,6,0.8776272890810355,0.7120016640444246,17.0,nan,0.8700000000000001,-0.04176470588235293
v1,17,0.15,7,0.9923873866801153,0.7570340118352316,26.0,46.0,0.8764705882352941,-0.03411764705882353
v1,17,0.15,8,0.9887953150497374,0.8125091950340394,16.0,54.0,0.8670588235294118,0.00470588235294118
v1,17,0.15,9,0.9875109614224419,0.9177459593680388,7.0,16.0,0.8688235294117647,-0.05470588235294116
v1,17,0.15,10,0.9923887218111932,0.8704937691159175,7.0,44.0,0.8694117647058823,-0.005882352941176473
v1,17,0.15,11,0.9926538773208193,0.7734772903581066,27.0,35.0,0.8605882352941175,-0.028823529411764696
v2,9,0.15,0,0.9942560321808629,0.944333592826951,2.0,13.0,0.99,0.09222222222222223
v2,9,0.15,1,0.7769972392669607,0.6835594276850376,11.0,nan,0.9955555555555555,-0.07555555555555556
v2,9,0.15,2,0.9944317113203655,0.87378882907584,10.0,25.0,0.9922222222222223,0.05444444444444443
v2,9,0.15,3,0.9913950744421207,0.9612582858936356,0.0,10.0,0.9788888888888888,0.09888888888888892
v2,9,0.15,4,0.9913017835645659,0.9534033220038489,0.0,13.0,0.99,0.08111111111111112
v2,9,0.15,5,0.9618250447762361,0.7000234302928742,18.0,89.0,0.9866666666666666,-0.05333333333333334
v2,9,0.15,6,0.9928402951324087,0.7838235433299099,10.0,71.0,0.9833333333333334,-0.012222222222222225
v2,9,0.15,7,0.9966970101781701,0.7839514781024964,20.0,47.0,0.9877777777777778,0.056666666666666664
v2,9,0.15,8,0.7805998283578618,0.5613868831364496,34.0,nan,0.9822222222222221,-0.14
v2,9,0.15,9,0.771536121363241,0.7418141245012662,6.0,nan,0.9911111111111112,-0.0288888888888889
v2,9,0.15,10,0.9947015394332739,0.8911035934582902,10.0,21.0,0.9922222222222223,0.014444444444444442
v2,9,0.15,11,0.9853252251656994,0.9729683838243796,0.0,7.0,0.988888888888889,0.06888888888888889
v2,17,0.15,0,0.994621886242971,0.9523828685046102,1.0,13.0,0.9823529411764708,0.08352941176470587
v2,17,0.15,1,0.9912810092174149,0.8961160115710737,6.0,25.0,0.9741176470588235,0.0976470588235294
v2,17,0.15,2,0.9944717989267172,0.910565378028392,2.0,45.0,0.983529411764706,0.0788235294117647
v2,17,0.15,3,0.8778447242726851,0.6672003881555518,29.0,nan,0.9847058823529412,3.3306690738754695e-18
v2,17,0.15,4,0.9942177272828436,0.7783613759439464,14.0,70.0,0.958235294117647,0.06764705882352941
v2,17,0.15,5,0.9940910836706697,0.8729569914494086,9.0,42.0,0.9694117647058823,0.042352941176470586
v2,17,0.15,6,0.9953493731498657,0.8433936729729026,14.0,33.0,0.9688235294117646,0.014705882352941181
v2,17,0.15,7,0.9944269706153227,0.7422012544940383,26.0,51.0,0.9711764705882353,0.03
v2,17,0.15,8,0.8781448394099954,0.7830094868203051,14.0,nan,0.983529411764706,0.02588235294117647
v2,17,0.15,9,0.9838025766318859,0.916597711438718,8.0,16.0,0.9823529411764708,0.050588235294117656
v2,17,0.15,10,0.9912298336345474,0.8974469029722328,5.0,31.0,0.9776470588235294,0.035294117647058816
v2,17,0.15,11,0.994519063070534,0.7528715133183833,28.0,42.0,0.9747058823529412,0.06882352941176471
