model,field_id,bucket,role,peer_count,bin_sparsity,unresolved_near_zero,R_pre,log_loss,d_TV,abs_e_A,abs_e_a0,abs_e_C1,abs_e_C2,n_valid,p_minus_hat,p_stay_hat,p_plus_hat,p_minus_obs,p_stay_obs,p_plus_obs,A_hat,A_obs,a0_hat,a0_obs
kernel_nn_euclidean,cent_al_f27_n9_p8,k0_or_drift,active_learning,8,0.16666666666666666,0,0.35253150132564837,1.8761239995217884,0.5724405663442187,0.03653210227946335,1.1083490304089736,0.6083490304089736,0.036532102279463886,32.0,0.05255943365578156,0.036532102279463886,0.9109084640647551,0.625,0.0,0.375,0.9634678977205366,1.0,0.8583490304089736,-0.25
kernel_nn_euclidean,cent_al_f28_n9_p8,k0_or_drift,active_learning,8,0.3333333333333333,0,0.38058434865125595,2.122308831409001,0.7538934267725987,0.7538934267725987,0.31171797182969263,0.1635698236815445,0.7538934267725986,27.0,0.5698427363381827,0.09795842507925319,0.33219883858256416,0.037037037037037035,0.8518518518518519,0.1111111111111111,0.9020415749207469,0.14814814814814814,-0.23764389775561856,0.07407407407407407
kernel_nn_euclidean,cent_al_f29_n17_p16,k0_or_drift,active_learning,16,0.2916666666666667,0,0.34279228778677934,1.2241194259081978,0.6133203252695387,0.025456042283429126,1.2011846082556488,0.28268635948628673,0.02545604228342865,31.0,0.716896541050626,0.02545604228342865,0.25764741666594493,0.12903225806451613,0.0,0.8709677419354839,0.9745439577165709,1.0,-0.459249124384681,0.7419354838709677
kernel_nn_euclidean,cent_ctrl_unimodal_positive_polar,control,centers_unimodal_positive_polar,16,0.25,0,0.2802840078395839,1.3675120171584656,0.745260039570784,0.7452600395707839,0.1426706304328157,0.1426706304328157,0.7452600395707842,32.0,0.4439653350017998,0.25473996042921576,0.3012947045689841,0.0,1.0,0.0,0.7452600395707839,0.0,-0.1426706304328157,0.0
kernel_nn_euclidean,cent_ctrl_unimodal_sign_reversed,control,centers_sign_reversed_anchor,16,0.25,0,0.29800736833116326,1.204145007112485,0.70005165638815,0.70005165638815,0.03958292751173875,0.03958292751173875,0.70005165638815,32.0,0.3698172919499444,0.2999483436118499,0.33023436443820564,0.0,1.0,0.0,0.70005165638815,0.0,-0.03958292751173875,0.0
kernel_nn_euclidean,cent_ctrl_exact_antipodal,control,exact_antipodal,16,0.4166666666666667,0,0.3443438859433958,1.127151329436606,0.15756443506695234,0.15756443506695228,0.002722526772324374,0.002722526772324374,0.15756443506695245,21.0,0.3511504744241146,0.39565967316219053,0.253189852413695,0.42857142857142855,0.23809523809523808,0.3333333333333333,0.6043403268378096,0.7619047619047619,-0.0979606220104196,-0.09523809523809523
kernel_nn_euclidean,cent_ctrl_small_imbalance,control,small_imbalance,16,0.25,0,0.29635325832564613,0.7091397657603309,0.10251385667516533,0.01472964428415835,0.1902980690661723,0.1902980690661723,0.014729644284158377,27.0,0.16185828646508102,0.16287779243230652,0.6752639211026125,0.07407407407407407,0.14814814814814814,0.7777777777777778,0.8371222075676935,0.8518518518518519,0.5134056346375314,0.7037037037037037
kernel_nn_euclidean,cent_ctrl_sparse_unimodal,control,sparse_unimodal,8,0.25,0,0.2374570322011587,0.19325127905196884,0.17572517488252432,0.17572517488252454,0.015224626580059283,0.015224626580059283,0.17572517488252404,32.0,0.08025027415123263,0.824274825117476,0.09547490073129192,0.0,1.0,0.0,0.17572517488252454,0.0,0.015224626580059283,0.0
kernel_nn_euclidean,cent_ctrl_sparse_antipodal,control,sparse_antipodal,16,0.5,0,0.36038532079436536,0.5175055970435947,0.40399462711135936,0.40399462711135936,0.02622193349061444,0.02622193349061444,0.40399462711135925,8.0,0.21510828030098691,0.5960053728886407,0.18888634681037247,0.0,1.0,0.0,0.40399462711135936,0.0,-0.02622193349061444,0.0
hybrid_hellinger,cent_al_f00_n17_p16,high_occupancy_high_risk,active_learning,16,0.08333333333333333,0,0.28540107661335956,0.8987591121311137,0.38080368903833456,0.08514201689081358,0.6764653611858554,0.32353463881414457,0.08514201689081367,32.0,0.5456616721475209,0.08514201689081367,0.3691963109616655,0.25,0.0,0.75,0.9148579831091864,1.0,-0.17646536118585543,0.5
hybrid_hellinger,cent_al_f01_n17_p16,high_occupancy_high_risk,active_learning,16,0.08333333333333333,0,0.3063873452415051,1.0380574571860257,0.25565496954688705,0.25565496954688693,0.20459698924412628,0.20459698924412628,0.2556549695468871,32.0,0.2073740206044934,0.2556549695468871,0.5369710098486197,0.4375,0.0,0.5625,0.7443450304531131,1.0,0.3295969892441263,0.125
hybrid_hellinger,cent_al_f02_n17_p16,high_occupancy_high_risk,active_learning,16,0.041666666666666664,0,0.3118574445443107,1.431973526210132,0.6868953011319932,0.23697940990555033,1.136811192358436,0.488188807641564,0.23697940990555028,32.0,0.21935469886800685,0.23697940990555028,0.5436658912264428,0.90625,0.0,0.09375,0.7630205900944497,1.0,0.324311192358436,-0.8125
hybrid_hellinger,cent_al_f03_n9_p8,high_occupancy_high_risk,active_learning,8,0.08333333333333333,0,0.2670548481015882,0.9559223931439181,0.5043650207109893,0.13258901985522864,0.87614102156675,0.62385897843325,0.13258901985522845,32.0,0.49677600085576074,0.13258901985522845,0.3706349792890107,0.125,0.0,0.875,0.8674109801447714,1.0,-0.12614102156675006,0.75
hybrid_hellinger,cent_al_f04_n9_p8,high_occupancy_high_risk,active_learning,8,0.041666666666666664,0,0.31230618867617815,1.4286909156745922,0.6615106036711618,0.2487546993507388,1.074266507991585,0.425733492008415,0.24875469935073846,32.0,0.21348939632883807,0.24875469935073846,0.5377559043204231,0.875,0.0,0.125,0.7512453006492612,1.0,0.324266507991585,-0.75
hybrid_hellinger,cent_al_f05_n9_p8,high_occupancy_high_risk,active_learning,8,0.041666666666666664,0,0.31230618867617815,1.3709523167849227,0.5990106036711618,0.2487546993507388,0.949266507991585,0.300733492008415,0.24875469935073846,32.0,0.21348939632883807,0.24875469935073846,0.5377559043204231,0.8125,0.0,0.1875,0.7512453006492612,1.0,0.324266507991585,-0.625
hybrid_hellinger,cent_al_f06_n9_p8,high_occupancy_high_risk,active_learning,8,0.08333333333333333,0,0.2670548481015882,0.9193072022642026,0.37936502071098926,0.13258901985522864,0.62614102156675,0.37385897843324994,0.13258901985522845,32.0,0.49677600085576074,0.13258901985522845,0.3706349792890107,0.25,0.0,0.75,0.8674109801447714,1.0,-0.12614102156675006,0.5
hybrid_hellinger,cent_al_f07_n9_p8,high_occupancy_high_risk,active_learning,8,0.041666666666666664,0,0.31230618867617815,1.3998216162297574,0.6302606036711618,0.2487546993507388,1.011766507991585,0.363233492008415,0.24875469935073846,32.0,0.21348939632883807,0.24875469935073846,0.5377559043204231,0.84375,0.0,0.15625,0.7512453006492612,1.0,0.324266507991585,-0.6875
hybrid_hellinger,cent_al_f08_n9_p8,high_occupancy_high_risk,active_learning,8,0.08333333333333333,0,0.311450537066379,0.549305229796439,0.3430614640919927,0.032799166989701756,0.6533237611942836,0.6533237611942836,0.0327991669897017,32.0,0.3727622971022909,0.0327991669897017,0.5944385359080073,0.0625,0.0,0.9375,0.9672008330102982,1.0,0.2216762388057164,0.875
hybrid_hellinger,cent_al_f09_n9_p8,high_occupancy_high_risk,active_learning,8,0.041666666666666664,0,0.31230618867617815,1.3950441130361853,0.5990106036711618,0.2175046993507388,0.980516507991585,0.331983492008415,0.21750469935073846,32.0,0.21348939632883807,0.24875469935073846,0.5377559043204231,0.8125,0.03125,0.15625,0.7512453006492612,0.96875,0.324266507991585,-0.65625
hybrid_hellinger,cent_al_f10_n9_p8,high_occupancy_high_risk,active_learning,8,0.125,0,0.25931426630721366,0.8270829041757033,0.44724852193371195,0.03497651809779789,0.8595205257696259,0.6243504419723096,0.03497651809779795,31.0,0.5413042619004301,0.03497651809779795,0.4237192200017719,0.12903225806451613,0.0,0.8709677419354839,0.9650234819022021,1.0,-0.1175850418986582,0.7419354838709677
hybrid_hellinger,cent_al_f11_n17_p16,high_occupancy_high_risk,active_learning,16,0.125,0,0.30515987998696625,0.9577513758770391,0.6162451631063512,0.22553884166677696,1.006951484545925,0.9930485154540749,0.22553884166677732,31.0,0.39070632143957407,0.22553884166677732,0.383754836893649,0.0,0.0,1.0,0.774461158333223,1.0,-0.006951484545925091,1.0
hybrid_hellinger,cent_al_f12_n17_p16,high_occupancy_high_risk,active_learning,16,0.125,0,0.32305455047111964,1.371265535263524,0.5478312765200268,0.29580566651724927,0.7998568865228044,0.2001431134771956,0.29580566651724916,32.0,0.20216872347997317,0.29580566651724916,0.5020256100027776,0.75,0.0,0.25,0.7041943334827507,1.0,0.2998568865228044,-0.5
hybrid_hellinger,cent_al_f13_n17_p16,high_occupancy_high_risk,active_learning,16,0.16666666666666666,0,0.31087167056481463,1.7906170095523761,0.7199875706274319,0.038654698044359836,1.401320443210504,0.026320443210503974,0.03865469804435969,32.0,0.12376242937256808,0.03865469804435969,0.8375828725830721,0.84375,0.0,0.15625,0.9613453019556402,1.0,0.713820443210504,-0.6875
hybrid_hellinger,cent_al_f14_n17_p16,high_occupancy_high_risk,active_learning,16,0.041666666666666664,0,0.2918700461761089,0.6640211376430818,0.20399139831286284,0.02259284672665962,0.385389949899066,0.385389949899066,0.022592846726659687,32.0,0.43139855158620316,0.022592846726659687,0.5460086016871372,0.25,0.0,0.75,0.9774071532733404,1.0,0.114610050100934,0.5
hybrid_hellinger,cent_al_f15_n9_p8,high_occupancy_high_risk,active_learning,8,0.125,0,0.30009602903574656,0.4687086567288909,0.15151990472658824,0.036387180557656995,0.2666526288955198,0.2666526288955198,0.036387180557656655,31.0,0.7194478372088955,0.036387180557656655,0.24416498223344757,0.8709677419354839,0.0,0.12903225806451613,0.963612819442343,1.0,-0.4752828549754479,-0.7419354838709677
hybrid_hellinger,cent_al_f16_n9_p8,model_disagreement,active_learning,8,0.125,0,0.36543923276628754,0.5977831253592194,0.08787106683304466,0.036346275950592255,0.13939585771549712,0.13939585771549712,0.0363462759505922,25.0,0.2915247908824524,0.0363462759505922,0.6721289331669553,0.24,0.0,0.76,0.9636537240494077,1.0,0.3806041422845029,0.52
hybrid_hellinger,cent_al_f17_n9_p8,model_disagreement,active_learning,8,0.125,0,0.338080081668029,1.5843726676649408,0.5885395330744514,0.5885395330744515,0.0381232682660366,0.0381232682660366,0.5885395330744513,28.0,0.2938114564726131,0.5885395330744513,0.11764901045293544,0.6071428571428571,0.0,0.39285714285714285,0.4114604669255485,1.0,-0.17616244601967765,-0.21428571428571425
hybrid_hellinger,cent_al_f18_n9_p8,model_disagreement,active_learning,8,0.20833333333333334,0,0.32899877846998926,0.7060437458573885,0.36437841256601927,0.04156330511938977,0.6871935200126489,0.6871935200126489,0.041563305119389646,22.0,0.4591787438102659,0.041563305119389646,0.4992579510703443,0.13636363636363635,0.0,0.8636363636363636,0.9584366948806102,1.0,0.04007920726007841,0.7272727272727273
hybrid_hellinger,cent_al_f19_n9_p8,model_disagreement,active_learning,8,0.20833333333333334,0,0.3535448863838194,0.8703990034210566,0.5812155805088783,0.03947441274633734,1.122956748271419,0.8770432517285811,0.03947441274633765,30.0,0.5417411677625408,0.03947441274633765,0.41878441949112183,0.0,0.0,1.0,0.9605255872536627,1.0,-0.12295674827141895,1.0
hybrid_hellinger,cent_al_f20_n9_p8,model_disagreement,active_learning,8,0.16666666666666666,0,0.37301769502575266,1.2388559432732869,0.46068935606930184,0.46068935606930195,0.32185971541461467,0.32185971541461467,0.4606893560693018,32.0,0.21183517967265636,0.4606893560693018,0.3274754642580417,0.28125,0.0,0.71875,0.539310643930698,1.0,0.11564028458538533,0.4375
hybrid_hellinger,cent_al_f21_n9_p8,model_disagreement,active_learning,8,0.16666666666666666,0,0.3355605415660828,1.3765269245300888,0.6946375897743962,0.25958980218542516,1.129685377363367,0.6122501065076004,0.25958980218542516,31.0,0.4995639166212291,0.25958980218542516,0.24084628119334572,0.06451612903225806,0.0,0.9354838709677419,0.7404101978145748,1.0,-0.2587176354278834,0.8709677419354838
hybrid_hellinger,cent_al_f22_n9_p8,model_disagreement,active_learning,8,0.16666666666666666,0,0.36975697094347965,1.9473569276899365,0.7183768144407221,0.041358836052281855,1.3953947928291626,0.14539479282916257,0.041358836052281536,32.0,0.0941231855592778,0.041358836052281536,0.8645179783884404,0.8125,0.0,0.1875,0.9586411639477181,1.0,0.7703947928291626,-0.625
hybrid_hellinger,cent_al_f23_n9_p8,model_disagreement,active_learning,8,0.125,0,0.3055455001740441,1.0521727284720903,0.36466946511786946,0.36466946511786946,0.34318803120716485,0.34318803120716485,0.36466946511786946,32.0,0.23925928304464772,0.36466946511786946,0.3960712518374829,0.25,0.0,0.75,0.6353305348821305,1.0,0.15681196879283515,0.5
hybrid_hellinger,cent_al_f24_n9_p8,k0_or_drift,active_learning,8,0.16666666666666666,0,0.28662747335466,0.4138194921069789,0.036337402048453565,0.036337402048453815,0.032641429901856145,0.032641429901856145,0.03633740204845336,32.0,0.1231520139267012,0.03633740204845336,0.840510584024845,0.125,0.0,0.875,0.9636625979515462,1.0,0.7173585700981439,0.75
hybrid_hellinger,cent_al_f25_n9_p8,k0_or_drift,active_learning,8,0.16666666666666666,0,0.3552083186558595,0.29328808755818586,0.18830215914427506,0.036998359926688984,0.33960595836186136,0.33960595836186136,0.03699835992668877,32.0,0.18255379921758622,0.03699835992668877,0.7804478408557248,0.03125,0.0,0.96875,0.963001640073311,1.0,0.5978940416381386,0.9375
hybrid_hellinger,cent_al_f26_n9_p8,k0_or_drift,active_learning,8,0.16666666666666666,0,0.33899097466735345,1.003336703731179,0.5735662749546946,0.22608128510848668,0.9210512648009025,0.8289487351990975,0.2260812851084867,32.0,0.3639337250453054,0.2260812851084867,0.4099849898462079,0.9375,0.0,0.0625,0.7739187148915133,1.0,0.04605126480090249,-0.875
hybrid_hellinger,cent_al_f27_n9_p8,k0_or_drift,active_learning,8,0.16666666666666666,0,0.35253150132564837,1.6032242040475557,0.5418942041509457,0.03809292888852156,1.0456954794133697,0.5456954794133698,0.03809292888852152,32.0,0.08310579584905434,0.03809292888852152,0.8788012752624241,0.625,0.0,0.375,0.9619070711114784,1.0,0.7956954794133698,-0.25
hybrid_hellinger,cent_al_f28_n9_p8,k0_or_drift,active_learning,8,0.3333333333333333,0,0.38058434865125595,1.7598026130546098,0.7071606637100394,0.7071606637100393,0.11230417107468971,0.11230417107468971,0.7071606637100396,27.0,0.3344652833547118,0.1446911881418123,0.5208435285034756,0.037037037037037035,0.8518518518518519,0.1111111111111111,0.8553088118581874,0.14814814814814814,0.18637824514876378,0.07407407407407407
hybrid_hellinger,cent_al_f29_n17_p16,k0_or_drift,active_learning,16,0.2916666666666667,0,0.34279228778677934,1.0404251024166686,0.5480967624549342,0.028181095608162954,1.0680124293017057,0.41585853844022985,0.028181095608162877,31.0,0.6489479249112875,0.028181095608162877,0.3228709794805496,0.12903225806451613,0.0,0.8709677419354839,0.971818904391837,1.0,-0.3260769454307379,0.7419354838709677
hybrid_hellinger,cent_ctrl_unimodal_positive_polar,control,centers_unimodal_positive_polar,16,0.25,0,0.2802840078395839,1.2835900390758037,0.7229590747368921,0.7229590747368922,0.037741253977340516,0.037741253977340516,0.7229590747368921,32.0,0.34260891037977587,0.2770409252631078,0.3803501643571164,0.0,1.0,0.0,0.7229590747368922,0.0,0.037741253977340516,0.0
hybrid_hellinger,cent_ctrl_unimodal_sign_reversed,control,centers_sign_reversed_anchor,16,0.25,0,0.29800736833116326,1.17786970381078,0.6920659689373001,0.6920659689373001,0.10671554390921284,0.10671554390921284,0.6920659689373001,32.0,0.39939075642325644,0.30793403106269984,0.2926752125140436,0.0,1.0,0.0,0.6920659689373001,0.0,-0.10671554390921284,0.0
hybrid_hellinger,cent_ctrl_exact_antipodal,control,exact_antipodal,16,0.4166666666666667,0,0.3443438859433958,1.203264540776917,0.24160166398855007,0.24160166398854988,0.10752392581465803,0.08295226466153244,0.2416016639885502,21.0,0.25400863366982457,0.4796969020837883,0.26629446424638736,0.42857142857142855,0.23809523809523808,0.3333333333333333,0.520303097916212,0.7619047619047619,0.012285830576562795,-0.09523809523809523
hybrid_hellinger,cent_ctrl_small_imbalance,control,small_imbalance,16,0.25,0,0.29635325832564613,0.8871858404814965,0.3015099861448996,0.07742107491302663,0.5255988973767725,0.5255988973767725,0.0774210749130268,27.0,0.2981629853059469,0.22556922306117494,0.47626779163287825,0.07407407407407407,0.14814814814814814,0.7777777777777778,0.7744307769388252,0.8518518518518519,0.17810480632693132,0.7037037037037037
hybrid_hellinger,cent_ctrl_sparse_unimodal,control,sparse_unimodal,8,0.25,0,0.2374570322011587,0.6501840515326465,0.47805029772270935,0.47805029772270946,0.0784290781051741,0.0784290781051741,0.47805029772270924,32.0,0.19981060980876766,0.5219497022772908,0.27823968791394177,0.0,1.0,0.0,0.47805029772270946,0.0,0.0784290781051741,0.0
hybrid_hellinger,cent_ctrl_sparse_antipodal,control,sparse_antipodal,16,0.5,0,0.36038532079436536,0.4985580301733238,0.3925941105012892,0.3925941105012891,0.027074346978166297,0.027074346978166297,0.39259411050128923,8.0,0.1827598817615614,0.6074058894987108,0.2098342287397277,0.0,1.0,0.0,0.3925941105012891,0.0,0.027074346978166297,0.0
hybrid_circular_emd,cent_al_f00_n17_p16,high_occupancy_high_risk,active_learning,16,0.08333333333333333,0,0.28540107661335956,0.9011623079759358,0.38006567569793204,0.09285226949740633,0.6672790818984577,0.3327209181015423,0.0928522694974063,32.0,0.5372134062005257,0.0928522694974063,0.369934324302068,0.25,0.0,0.75,0.9071477305025937,1.0,-0.1672790818984577,0.5
hybrid_circular_emd,cent_al_f01_n17_p16,high_occupancy_high_risk,active_learning,16,0.08333333333333333,0,0.3063873452415051,1.019799086072629,0.2506514501297843,0.2506514501297842,0.18338977790818178,0.18338977790818178,0.2506514501297844,32.0,0.22047938598101702,0.2506514501297844,0.5288691638891988,0.4375,0.0,0.5625,0.7493485498702158,1.0,0.3083897779081818,0.125
hybrid_circular_emd,cent_al_f02_n17_p16,high_occupancy_high_risk,active_learning,16,0.041666666666666664,0,0.3118574445443107,1.3509343075486036,0.6656474591629096,0.23144362519876127,1.099851293127058,0.5251487068729419,0.23144362519876122,32.0,0.24060254083709035,0.23144362519876122,0.5279538339641484,0.90625,0.0,0.09375,0.7685563748012387,1.0,0.2873512931270581,-0.8125
hybrid_circular_emd,cent_al_f03_n9_p8,high_occupancy_high_risk,active_learning,8,0.08333333333333333,0,0.2670548481015882,0.9574473736316303,0.5039529024638563,0.14200349664598688,0.8659023082817257,0.6340976917182743,0.14200349664598705,32.0,0.48694940581786933,0.14200349664598705,0.37104709753614373,0.125,0.0,0.875,0.8579965033540131,1.0,-0.1159023082817256,0.75
hybrid_circular_emd,cent_al_f04_n9_p8,high_occupancy_high_risk,active_learning,8,0.041666666666666664,0,0.31230618867617815,1.353963116880135,0.6414483209939519,0.2450503213891001,1.0378463205988036,0.46215367940119656,0.24505032138910027,32.0,0.23355167900604823,0.24505032138910027,0.5213979996048517,0.875,0.0,0.125,0.7549496786108999,1.0,0.28784632059880344,-0.75
hybrid_circular_emd,cent_al_f05_n9_p8,high_occupancy_high_risk,active_learning,8,0.041666666666666664,0,0.31230618867617815,1.3037687238225948,0.5789483209939519,0.2450503213891001,0.9128463205988034,0.33715367940119656,0.24505032138910027,32.0,0.23355167900604823,0.24505032138910027,0.5213979996048517,0.8125,0.0,0.1875,0.7549496786108999,1.0,0.28784632059880344,-0.625
hybrid_circular_emd,cent_al_f06_n9_p8,high_occupancy_high_risk,active_learning,8,0.08333333333333333,0,0.2670548481015882,0.9234684703681778,0.3789529024638563,0.14200349664598688,0.6159023082817257,0.3840976917182744,0.14200349664598705,32.0,0.48694940581786933,0.14200349664598705,0.37104709753614373,0.25,0.0,0.75,0.8579965033540131,1.0,-0.1159023082817256,0.5
hybrid_circular_emd,cent_al_f07_n9_p8,high_occupancy_high_risk,active_learning,8,0.041666666666666664,0,0.31230618867617815,1.3288659203513646,0.6101983209939519,0.2450503213891001,0.9753463205988034,0.39965367940119656,0.24505032138910027,32.0,0.23355167900604823,0.24505032138910027,0.5213979996048517,0.84375,0.0,0.15625,0.7549496786108999,1.0,0.28784632059880344,-0.6875
hybrid_circular_emd,cent_al_f08_n9_p8,high_occupancy_high_risk,active_learning,8,0.08333333333333333,0,0.311450537066379,0.5536147718528194,0.3460763740801033,0.0330758834903655,0.6590768646698411,0.6590768646698411,0.033075883490365436,32.0,0.3755004905897378,0.033075883490365436,0.5914236259198967,0.0625,0.0,0.9375,0.9669241165096345,1.0,0.21592313533015894,0.875
hybrid_circular_emd,cent_al_f09_n9_p8,high_occupancy_high_risk,active_learning,8,0.041666666666666664,0,0.31230618867617815,1.3273640388859784,0.5789483209939519,0.2138003213891001,0.9440963205988034,0.36840367940119656,0.21380032138910027,32.0,0.23355167900604823,0.24505032138910027,0.5213979996048517,0.8125,0.03125,0.15625,0.7549496786108999,0.96875,0.28784632059880344,-0.65625
hybrid_circular_emd,cent_al_f10_n9_p8,high_occupancy_high_risk,active_learning,8,0.125,0,0.25931426630721366,0.8288949013238429,0.4483223307224292,0.034377881360000306,0.8622667800848581,0.6216041876570774,0.03437788136000027,31.0,0.542976707426945,0.03437788136000027,0.42264541121305466,0.12903225806451613,0.0,0.8709677419354839,0.9656221186399997,1.0,-0.12033129621389038,0.7419354838709677
hybrid_circular_emd,cent_al_f11_n17_p16,high_occupancy_high_risk,active_learning,16,0.125,0,0.30515987998696625,0.9478553494503449,0.6124286621481129,0.2242252313470665,1.0006320929491594,0.9993679070508407,0.22422523134706632,31.0,0.3882034308010464,0.22422523134706632,0.3875713378518871,0.0,0.0,1.0,0.7757747686529335,1.0,-0.0006320929491593352,1.0
hybrid_circular_emd,cent_al_f12_n17_p16,high_occupancy_high_risk,active_learning,16,0.125,0,0.32305455047111964,1.3378667982434522,0.5379495250126722,0.2907054932038281,0.785193556821516,0.21480644317848396,0.29070549320382844,32.0,0.2120504749873279,0.29070549320382844,0.49724403180884397,0.75,0.0,0.25,0.7092945067961719,1.0,0.28519355682151604,-0.5
hybrid_circular_emd,cent_al_f13_n17_p16,high_occupancy_high_risk,active_learning,16,0.16666666666666666,0,0.31087167056481463,1.7832771304908956,0.7188822355514908,0.03841886063650579,1.3993456104664759,0.024345610466475764,0.038418860636505826,32.0,0.12486776444850926,0.038418860636505826,0.836713374914985,0.84375,0.0,0.15625,0.9615811393634942,1.0,0.7118456104664758,-0.6875
hybrid_circular_emd,cent_al_f14_n17_p16,high_occupancy_high_risk,active_learning,16,0.041666666666666664,0,0.2918700461761089,0.6668252931760108,0.2074121021222064,0.022706226179303735,0.39211797806510906,0.39211797806510906,0.02270622617930374,32.0,0.43470587594290266,0.02270622617930374,0.5425878978777936,0.25,0.0,0.75,0.9772937738206963,1.0,0.10788202193489094,0.5
hybrid_circular_emd,cent_al_f15_n9_p8,high_occupancy_high_risk,active_learning,8,0.125,0,0.30009602903574656,0.4695763090878932,0.15272522276950096,0.03646829613577496,0.26898214940322696,0.26898214940322696,0.036468296135774986,31.0,0.7182425191659829,0.036468296135774986,0.24528918469824212,0.8709677419354839,0.0,0.12903225806451613,0.963531703864225,1.0,-0.4729533344677408,-0.7419354838709677
hybrid_circular_emd,cent_al_f16_n9_p8,model_disagreement,active_learning,8,0.125,0,0.36543923276628754,0.5970258912511847,0.08561327579125724,0.03625643628788533,0.13497011529462954,0.13497011529462954,0.03625643628788495,25.0,0.2893568395033721,0.03625643628788495,0.6743867242087426,0.24,0.0,0.76,0.9637435637121147,1.0,0.3850298847053705,0.52
hybrid_circular_emd,cent_al_f17_n9_p8,model_disagreement,active_learning,8,0.125,0,0.338080081668029,1.5884101496745606,0.589555559979046,0.5895555599790457,0.03614580072936996,0.03614580072936996,0.5895555599790462,28.0,0.2942921767886493,0.5895555599790462,0.11615226323230497,0.6071428571428571,0.0,0.39285714285714285,0.41044444002095426,1.0,-0.1781399135563443,-0.21428571428571425
hybrid_circular_emd,cent_al_f18_n9_p8,model_disagreement,active_learning,8,0.20833333333333334,0,0.32899877846998926,0.6996827700581882,0.35984458650446205,0.041874288685163075,0.677814884323761,0.677814884323761,0.041874288685163095,22.0,0.4543339341829353,0.041874288685163095,0.5037917771319016,0.13636363636363635,0.0,0.8636363636363636,0.9581257113148369,1.0,0.049457842948966324,0.7272727272727273
hybrid_circular_emd,cent_al_f19_n9_p8,model_disagreement,active_learning,8,0.20833333333333334,0,0.3535448863838194,0.8338032315930157,0.5656059604616821,0.039774478501324206,1.0914374424220399,0.9085625575779602,0.03977447850132426,30.0,0.5258314819603578,0.03977447850132426,0.434394039538318,0.0,0.0,1.0,0.9602255214986758,1.0,-0.09143744242203977,1.0
hybrid_circular_emd,cent_al_f20_n9_p8,model_disagreement,active_learning,8,0.16666666666666666,0,0.37301769502575266,1.2561132648729856,0.47202707571791697,0.4720270757179169,0.3149487208576226,0.3149487208576226,0.4720270757179171,32.0,0.20271082256985284,0.4720270757179171,0.32526210171223024,0.28125,0.0,0.71875,0.5279729242820831,1.0,0.1225512791423774,0.4375
hybrid_circular_emd,cent_al_f21_n9_p8,model_disagreement,active_learning,8,0.16666666666666666,0,0.3355605415660828,1.3826021452225778,0.6961185400080334,0.26342860174868055,1.128808478267386,0.6131270056035815,0.26342860174868077,31.0,0.4972060672916109,0.26342860174868077,0.23936533095970855,0.06451612903225806,0.0,0.9354838709677419,0.7365713982513195,1.0,-0.2578407363319023,0.8709677419354838
hybrid_circular_emd,cent_al_f22_n9_p8,model_disagreement,active_learning,8,0.16666666666666666,0,0.36975697094347965,1.966185530606849,0.7205904642065352,0.04122431386115244,1.3999566145519178,0.1499566145519179,0.041224313861152474,32.0,0.09190953579346482,0.041224313861152474,0.8668661503453827,0.8125,0.0,0.1875,0.9587756861388476,1.0,0.7749566145519179,-0.625
hybrid_circular_emd,cent_al_f23_n9_p8,model_disagreement,active_learning,8,0.125,0,0.3055455001740441,1.0624224766662236,0.3724417924676416,0.37244179246764175,0.34024871629392783,0.34024871629392783,0.3724417924676415,32.0,0.23390346191314307,0.3724417924676415,0.3936547456192152,0.25,0.0,0.75,0.6275582075323582,1.0,0.15975128370607214,0.5
hybrid_circular_emd,cent_al_f24_n9_p8,k0_or_drift,active_learning,8,0.16666666666666666,0,0.28662747335466,0.4144258540773645,0.036916879924666135,0.03691687992466619,0.022019036316641927,0.022019036316641927,0.036916879924666066,32.0,0.11755107819598785,0.036916879924666066,0.8455320418793459,0.125,0.0,0.875,0.9630831200753338,1.0,0.7279809636833581,0.75
hybrid_circular_emd,cent_al_f25_n9_p8,k0_or_drift,active_learning,8,0.16666666666666666,0,0.3552083186558595,0.28514031474595813,0.18066542172528877,0.036718443531331246,0.3246123999192463,0.3246123999192463,0.036718443531331225,32.0,0.17519697819395755,0.036718443531331225,0.7880845782747112,0.03125,0.0,0.96875,0.9632815564686688,1.0,0.6128876000807537,0.9375
hybrid_circular_emd,cent_al_f26_n9_p8,k0_or_drift,active_learning,8,0.16666666666666666,0,0.33899097466735345,1.046759083794189,0.5899374415963643,0.24423263385050187,0.9356422493422267,0.8143577506577733,0.2442326338505018,32.0,0.34756255840363565,0.2442326338505018,0.40820480774586243,0.9375,0.0,0.0625,0.7557673661494981,1.0,0.060642249342226784,-0.875
hybrid_circular_emd,cent_al_f27_n9_p8,k0_or_drift,active_learning,8,0.16666666666666666,0,0.35253150132564837,1.6005387635595192,0.5414965044116425,0.03839410288910994,1.0445989059341751,0.5445989059341751,0.03839410288910995,32.0,0.08350349558835744,0.03839410288910995,0.8781024015225326,0.625,0.0,0.375,0.9616058971108901,1.0,0.7945989059341751,-0.25
