profile,profile_family,source_family,acquisition_block,epsilon_level,sparse_realization,offset_group,offset_index,p_retard,p_stay,p_advance,activity,g,a0,abs_z1,antipodal_balance,n_trials
sparse_peer16_antipodal_9_7_r02_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,02,g1,11,0.5,0.0,0.5,1.0,0.0,0.0,0.11548494156391088,1.0,4
sparse_peer16_antipodal_9_7_r02_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,02,g2,12,0.5,0.0,0.5,1.0,0.0,0.0,0.12393060767172644,0.875,4
sparse_peer16_antipodal_9_7_r02_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,02,g2,13,0.75,0.0,0.25,1.0,-0.5,0.0,0.12393060767172635,0.875,4
sparse_peer16_antipodal_9_7_r02_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,02,g2,14,0.75,0.0,0.25,1.0,-0.5,0.0,0.12393060767172628,0.875,4
sparse_peer16_antipodal_9_7_r02_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,02,g2,15,0.75,0.0,0.25,1.0,-0.5,0.0,0.12500000000000006,0.875,4
sparse_peer16_antipodal_9_7_r02_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,02,g2,16,0.75,0.0,0.25,1.0,-0.5,0.0,0.12500000000000003,0.875,4
sparse_peer16_antipodal_9_7_r02_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,02,g2,17,0.5,0.0,0.5,1.0,0.0,0.0,0.125,0.875,4
sparse_peer16_antipodal_9_7_r02_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,02,g3,18,0.0,0.0,1.0,1.0,1.0,0.0,0.12393060767172631,0.875,4
sparse_peer16_antipodal_9_7_r02_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,02,g3,19,0.0,0.0,1.0,1.0,1.0,0.0,0.12074072828613353,0.875,4
sparse_peer16_antipodal_9_7_r02_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,02,g3,20,0.0,0.25,0.75,0.75,0.75,0.25,0.10825317547305481,0.875,4
sparse_peer16_antipodal_9_7_r02_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,02,g3,21,0.0,0.0,1.0,1.0,1.0,0.0,0.12499999999999997,0.875,4
sparse_peer16_antipodal_9_7_r02_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,02,g3,22,1.0,0.0,0.0,1.0,-1.0,0.0,0.11548494156391095,0.875,4
sparse_peer16_antipodal_9_7_r02_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,02,g3,23,0.0,0.0,1.0,1.0,1.0,0.0,0.12393060767172644,0.875,4
sparse_peer16_antipodal_9_7_r02_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,02,g4,24,1.0,0.0,0.0,1.0,-1.0,0.0,0.11548494156391081,1.0,4
sparse_peer16_antipodal_9_7_r02_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,02,g4,25,0.5,0.5,0.0,0.5,-0.5,0.5,0.09916916753640438,1.0,4
sparse_peer16_antipodal_9_7_r02_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,02,g4,26,0.0,0.0,1.0,1.0,1.0,0.0,0.12499999999999997,0.875,4
sparse_peer16_antipodal_9_7_r02_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,02,g4,27,1.0,0.0,0.0,1.0,-1.0,0.0,0.12074072828613361,1.0,4
sparse_peer16_antipodal_9_7_r02_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,02,g4,28,0.25,0.0,0.75,1.0,0.5,0.0,0.10825317547305494,1.0,4
sparse_peer16_antipodal_9_7_r02_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,02,g4,29,1.0,0.0,0.0,1.0,-1.0,0.0,0.12393060767172633,0.875,4
sparse_peer16_antipodal_9_7_r02_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,02,g5,30,1.0,0.0,0.0,1.0,-1.0,0.0,0.125,0.875,4
sparse_peer16_antipodal_9_7_r02_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,02,g5,31,0.5,0.25,0.25,0.75,-0.25,0.25,0.12393060767172637,0.875,4
sparse_peer16_antipodal_9_7_r02_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,02,g5,32,1.0,0.0,0.0,1.0,-1.0,0.0,0.12500000000000003,0.875,4
sparse_peer16_antipodal_9_7_r02_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,02,g5,33,1.0,0.0,0.0,1.0,-1.0,0.0,0.12393060767172624,0.875,4
sparse_peer16_antipodal_9_7_r02_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,02,g5,34,0.25,0.5,0.25,0.5,0.0,0.5,0.12074072828613355,0.875,4
sparse_peer16_antipodal_9_7_r02_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,02,g5,35,0.0,1.0,0.0,0.0,0.0,1.0,0.12499999999999994,0.875,4
sparse_peer16_antipodal_9_7_r03_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,03,g0,0,0.75,0.0,0.25,1.0,-0.5,0.0,0.12393060767172628,0.875,4
sparse_peer16_antipodal_9_7_r03_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,03,g0,1,0.0,0.75,0.25,0.25,0.25,0.75,0.11548494156391088,0.875,4
sparse_peer16_antipodal_9_7_r03_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,03,g0,2,1.0,0.0,0.0,1.0,-1.0,0.0,0.12074072828613348,0.875,4
sparse_peer16_antipodal_9_7_r03_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,03,g0,3,0.0,0.0,1.0,1.0,1.0,0.0,0.1239306076717262,0.875,4
sparse_peer16_antipodal_9_7_r03_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,03,g0,4,1.0,0.0,0.0,1.0,-1.0,0.0,0.12393060767172633,0.875,4
sparse_peer16_antipodal_9_7_r03_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,03,g0,5,0.75,0.0,0.25,1.0,-0.5,0.0,0.12074072828613348,0.875,4
sparse_peer16_antipodal_9_7_r03_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,03,g1,6,0.5,0.0,0.5,1.0,0.0,0.0,0.12393060767172624,0.875,4
sparse_peer16_antipodal_9_7_r03_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,03,g1,7,0.75,0.0,0.25,1.0,-0.5,0.0,0.12500000000000006,0.875,4
sparse_peer16_antipodal_9_7_r03_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,03,g1,8,0.25,0.0,0.75,1.0,0.5,0.0,0.12393060767172628,0.875,4
sparse_peer16_antipodal_9_7_r03_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,03,g1,9,1.0,0.0,0.0,1.0,-1.0,0.0,0.12393060767172626,1.0,4
sparse_peer16_antipodal_9_7_r03_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,03,g1,10,1.0,0.0,0.0,1.0,-1.0,0.0,0.10825317547305482,1.0,4
sparse_peer16_antipodal_9_7_r03_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,03,g1,11,0.75,0.0,0.25,1.0,-0.5,0.0,0.12393060767172626,0.875,4
sparse_peer16_antipodal_9_7_r03_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,03,g2,12,0.25,0.0,0.75,1.0,0.5,0.0,0.09916916753640442,0.875,4
sparse_peer16_antipodal_9_7_r03_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,03,g2,13,0.5,0.0,0.5,1.0,0.0,0.0,0.12393060767172628,0.875,4
sparse_peer16_antipodal_9_7_r03_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,03,g2,14,0.0,0.75,0.25,0.25,0.25,0.75,0.12499999999999997,0.875,4
sparse_peer16_antipodal_9_7_r03_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,03,g2,15,0.75,0.0,0.25,1.0,-0.5,0.0,0.12074072828613348,0.875,4
sparse_peer16_antipodal_9_7_r03_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,03,g2,16,0.5,0.25,0.25,0.75,-0.25,0.25,0.12393060767172634,0.875,4
sparse_peer16_antipodal_9_7_r03_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,03,g2,17,1.0,0.0,0.0,1.0,-1.0,0.0,0.09916916753640438,0.875,4
sparse_peer16_antipodal_9_7_r03_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,03,g3,18,0.5,0.0,0.5,1.0,0.0,0.0,0.10825317547305482,0.875,4
sparse_peer16_antipodal_9_7_r03_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,03,g3,19,0.5,0.0,0.5,1.0,0.0,0.0,0.08838834764831845,0.875,4
sparse_peer16_antipodal_9_7_r03_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,03,g3,20,0.75,0.0,0.25,1.0,-0.5,0.0,0.12499999999999997,0.875,4
sparse_peer16_antipodal_9_7_r03_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,03,g3,21,0.0,0.25,0.75,0.75,0.75,0.25,0.10825317547305478,0.875,4
sparse_peer16_antipodal_9_7_r03_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,03,g3,22,0.5,0.0,0.5,1.0,0.0,0.0,0.12393060767172626,0.875,4
sparse_peer16_antipodal_9_7_r03_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,03,g3,23,0.0,0.0,1.0,1.0,1.0,0.0,0.11548494156391084,0.875,4
sparse_peer16_antipodal_9_7_r03_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,03,g4,24,1.0,0.0,0.0,1.0,-1.0,0.0,0.12074072828613355,0.875,4
sparse_peer16_antipodal_9_7_r03_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,03,g4,25,0.5,0.0,0.5,1.0,0.0,0.0,0.12499999999999996,0.875,4
sparse_peer16_antipodal_9_7_r03_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,03,g4,26,0.0,0.0,1.0,1.0,1.0,0.0,0.08838834764831836,1.0,4
sparse_peer16_antipodal_9_7_r03_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,03,g4,27,0.5,0.0,0.5,1.0,0.0,0.0,0.1207407282861336,1.0,4
sparse_peer16_antipodal_9_7_r03_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,03,g4,28,0.0,1.0,0.0,0.0,0.0,1.0,0.125,0.875,4
sparse_peer16_antipodal_9_7_r03_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,03,g4,29,1.0,0.0,0.0,1.0,-1.0,0.0,0.12393060767172637,0.875,4
sparse_peer16_antipodal_9_7_r03_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,03,g5,30,0.25,0.5,0.25,0.5,0.0,0.5,0.12393060767172628,0.875,4
sparse_peer16_antipodal_9_7_r03_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,03,g5,31,1.0,0.0,0.0,1.0,-1.0,0.0,0.12074072828613354,0.875,4
sparse_peer16_antipodal_9_7_r03_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,03,g5,32,1.0,0.0,0.0,1.0,-1.0,0.0,0.12500000000000003,0.875,4
sparse_peer16_antipodal_9_7_r03_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,03,g5,33,1.0,0.0,0.0,1.0,-1.0,0.0,0.1207407282861335,0.875,4
sparse_peer16_antipodal_9_7_r03_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_2,na,03,g5,34,0.0,1.0,0.0,0.0,0.0,1.0,0.12074072828613354,0.875,4
