block,profile,concentration,representation_a,representation_b,response_l2_between,response_l2_within_mean,response_l2_ratio,complex_low_order_between,complex_low_order_within_mean,complex_low_order_ratio,c1_chordal_between,c1_chordal_within_mean,c1_chordal_ratio,c2_chordal_between,c2_chordal_within_mean,c2_chordal_ratio,mean_tv_between,mean_tv_within_mean,mean_tv_ratio,mean_js_between,mean_js_within_mean,mean_js_ratio,mean_sym_kl_between,mean_sym_kl_within_mean,mean_sym_kl_ratio
block_2,kappa_4,4.0,moments_m1_m3,centers_24_standard,1.0028137088119116,0.21090408440569947,4.754833040041455,1.1270441920188985,0.08785375232286238,12.82864035080725,0.8227892350748091,0.05491642204832467,14.982571776995618,0.6108383723448735,0.06211599721190837,9.83383346903378,0.4201388888888889,0.06655092592592593,6.3130434782608695,0.19170825971522468,0.01257643798475579,15.243446510657387,3.9252321376113652,0.1789459900340656,21.93528973107543
block_2,kappa_6,6.0,intervals_24_decimal6,moments_m1_m3,0.9151601991465176,0.24713455374037357,3.703084758062348,1.0112324327720053,0.1253390361016453,8.06797677901347,0.7667246187189185,0.06178271080122012,12.410019061575019,0.6571326654362825,0.09916814213094874,6.626449294255783,0.3900462962962963,0.09085648148148147,4.292993630573249,0.15731351993184395,0.013049408469754588,12.0552222958197,2.7776879185512113,0.09339809807657815,29.740304950040354
block_2,kappa_6,6.0,intervals_24_decimal6,centers_24_standard,0.858207239887124,0.3022212775253913,2.839665184775156,0.6197997066402672,0.19321925497853518,3.2077533199738353,0.3404152322360987,0.10880820103523357,3.128580649227604,0.1766642419702918,0.1498464126247559,1.1789687779359315,0.35185185185185186,0.1255787037037037,2.8018433179723505,0.12052182114097551,0.018520308159361863,6.507549448093428,1.4449289268465866,0.13804335415640281,10.46721108507321
block_2,kappa_6,6.0,moments_m1_m3,centers_24_standard,1.1948301567500959,0.22530574397808323,5.303150002541985,1.3440660436396672,0.11613384171915948,11.573422731420125,0.9986462082055559,0.07535933145230736,13.25179229910723,0.7884847347255934,0.08653811621466614,9.111415515097198,0.5081018518518519,0.08449074074074074,6.013698630136987,0.233922951885684,0.012619010441517156,18.537345140476795,3.537672370006132,0.10922658743510638,32.38838137379263
block_2,kappa_9,9.0,intervals_24_decimal6,moments_m1_m3,1.0605029829372332,0.21364207139314256,4.9639238939305335,1.1085894304176789,0.12189792139053388,9.09440799130614,1.053594699792714,0.09939152461551103,10.600448115354597,0.073775248199256,0.042473496078959935,1.7369714059352415,0.4467592592592593,0.07696759259259259,5.8045112781954895,0.21256247962683417,0.014079099011319216,15.09773313306055,4.076604790156896,0.19547071791028986,20.855322135911067
block_2,kappa_9,9.0,intervals_24_decimal6,centers_24_standard,1.0688089075884226,0.2976777916980896,3.5904892383521463,0.7587659549851182,0.18175534546371835,4.174655513152881,0.09635313121909678,0.12947716696465605,0.7441708331894434,0.44193826075128073,0.05292196629514612,8.350752847817265,0.4722222222222222,0.11863425925925926,3.9804878048780488,0.19273967031172878,0.02124931619483149,9.070394009130949,2.726205341027401,0.25833344532791513,10.553048357973537
block_2,kappa_9,9.0,moments_m1_m3,centers_24_standard,1.1618240129190602,0.2059908796787212,5.640172102430593,1.249919609187663,0.11780722785039918,10.609872008658998,1.1202986461674602,0.06962820940655877,16.089723629485313,0.4827529114592972,0.03479382422472939,13.874672365453437,0.5069444444444444,0.07638888888888888,6.636363636363637,0.2406304567335946,0.013525865187226283,17.79039295474008,4.335087567018554,0.18704511011592267,23.176695527254623
block_2,kappa_12,12.0,intervals_24_decimal6,moments_m1_m3,0.8184214865130337,0.22429517771033647,3.648859038645829,0.9231878499841871,0.12651540594822308,7.297038989559938,0.9065288637453193,0.08090462320721387,11.204908048622968,0.07413851685321635,0.09342160122817665,0.7935907314641019,0.3414351851851851,0.08564814814814815,3.9864864864864855,0.1408938672069707,0.012361096538829962,11.398168986414776,2.847231372565537,0.10354427203438915,27.497719734993296
block_2,kappa_12,12.0,intervals_24_decimal6,centers_24_standard,0.9011227984929727,0.2661903024884289,3.385257802665985,0.7720159206332865,0.13261582123402604,5.821446592491528,0.5238967964534084,0.07006957441289478,7.476808598355016,0.3798597281561934,0.11221938376246623,3.3849742835893584,0.37268518518518523,0.1099537037037037,3.3894736842105266,0.1377825128704045,0.016373460191089654,8.414990555593434,1.2202241128230713,0.14282527875010878,8.543474401040802
block_2,kappa_12,12.0,moments_m1_m3,centers_24_standard,1.2689285378134463,0.1975451668480447,6.423485616276954,1.517323684253889,0.13288046600890413,11.418711341305917,1.4273179583882734,0.07893652430502182,18.081844506769976,0.442601535134964,0.10206594919306608,4.336426973287114,0.5567129629629629,0.06828703703703703,8.152542372881355,0.2846353227743659,0.010642645975760477,26.74478916452232,5.107074478748858,0.128660005537246,39.6943436884153
