run_id,n_agents,coupling,seed_index,t,r1,r2,r3,activity,tau_social
N17_K+0.15_s1,17,0.15,1,6,0.6447244452928759,0.3211915806721546,0.577521655018076,1.0,-0.17647058823529413
N17_K+0.15_s1,17,0.15,1,7,0.711310841282367,0.46599600149719966,0.41762414545695287,1.0,-0.4117647058823529
N17_K+0.15_s1,17,0.15,1,8,0.7719017876841758,0.6149898255707402,0.34837622123827056,1.0,-0.17647058823529413
N17_K+0.15_s1,17,0.15,1,9,0.8134902889529951,0.7577481588634025,0.44885893072971644,1.0,-0.058823529411764705
N17_K+0.15_s1,17,0.15,1,10,0.8430978070212978,0.8457978231530255,0.6047639885316496,1.0,-0.058823529411764705
N17_K+0.15_s1,17,0.15,1,11,0.8663047247761684,0.8955849026874569,0.757597087316871,1.0,-0.29411764705882354
N17_K+0.15_s1,17,0.15,1,12,0.8857421172013844,0.9071559940181798,0.8785585324217838,1.0,-0.17647058823529413
N17_K+0.15_s1,17,0.15,1,13,0.901171910184604,0.8964535218631723,0.9379794023059951,0.9411764705882353,-0.23529411764705882
N17_K+0.15_s1,17,0.15,1,14,0.9153525154128436,0.8747898205225016,0.9412573383159802,1.0,-0.29411764705882354
N17_K+0.15_s1,17,0.15,1,15,0.9298068000713755,0.8579269413511459,0.9047750984697139,1.0,-0.29411764705882354
N17_K+0.15_s1,17,0.15,1,16,0.9462432275687085,0.8639312818077175,0.870607521910993,1.0,-0.17647058823529413
N17_K+0.15_s1,17,0.15,1,17,0.9593546871221462,0.8779524119733512,0.8387156897752704,1.0,-0.4117647058823529
N17_K+0.15_s1,17,0.15,1,18,0.9763666604386095,0.9201330848733429,0.8682381658589241,1.0,-0.29411764705882354
N17_K+0.15_s1,17,0.15,1,19,0.9857728826453825,0.9470639801429903,0.8949437110906047,1.0,-0.17647058823529413
N17_K+0.15_s1,17,0.15,1,20,0.9911089407501353,0.9651733063416083,0.9243318935432597,1.0,-0.058823529411764705
N17_K+0.15_s1,17,0.15,1,21,0.9930694629244036,0.972436362886081,0.9385750493234737,1.0,-0.058823529411764705
N17_K+0.15_s1,17,0.15,1,22,0.9974324431098056,0.9897740006819938,0.9771564596406953,0.9411764705882353,0.0
N17_K+0.15_s1,17,0.15,1,23,0.9952361190927118,0.9810300987980836,0.9576371974695153,1.0,-0.058823529411764705
N17_K+0.15_s1,17,0.15,1,24,0.9953874459751029,0.9816318648667907,0.9589783638730317,0.9411764705882353,0.0
N17_K+0.15_s1,17,0.15,1,25,0.9962400477445603,0.985016752040928,0.9664991275774724,1.0,-0.058823529411764705
N17_K+0.15_s1,17,0.15,1,26,0.9967404508037323,0.9870132993394903,0.9709721054449085,0.9411764705882353,0.0
N17_K+0.15_s1,17,0.15,1,27,0.9939150702317209,0.9757738764532298,0.9459147789269803,0.9411764705882353,0.0
N17_K+0.15_s1,17,0.15,1,28,0.9984728517043358,0.9939030712716582,0.9863255631595766,0.9411764705882353,0.0
N17_K+0.15_s1,17,0.15,1,29,0.9942121462419513,0.9769583722937971,0.948565435862327,0.9411764705882353,0.0
N17_K+0.15_s1,17,0.15,1,30,0.996994202988257,0.9880293764389221,0.9732620043195479,0.9411764705882353,0.0
N17_K+0.15_s1,17,0.15,1,31,0.9955308604877654,0.982192836969234,0.9601928634575482,0.9411764705882353,0.0
N17_K+0.15_s1,17,0.15,1,32,0.9967512413649167,0.987057654856339,0.9710762422084728,1.0,-0.058823529411764705
N17_K+0.15_s1,17,0.15,1,33,0.9945672484758309,0.9783808582671302,0.9517741690839396,0.9411764705882353,0.0
N17_K+0.15_s1,17,0.15,1,34,0.9962014004573768,0.9848663005774572,0.9661757847240847,0.8823529411764706,-0.058823529411764705
N17_K+0.15_s1,17,0.15,1,35,0.9972148506331464,0.9888991329810001,0.9751714914581241,0.9411764705882353,0.0
N17_K+0.15_s1,17,0.15,1,36,0.9948636371767268,0.9795532776367268,0.9543633339853116,0.9411764705882353,0.0
N17_K+0.15_s1,17,0.15,1,37,0.9964225182119151,0.9857360558596028,0.9680778824067882,0.9411764705882353,0.0
N17_K+0.15_s1,17,0.15,1,38,0.9975329163447602,0.9901612342839524,0.9779732640562192,0.9411764705882353,-0.11764705882352941
N17_K+0.15_s1,17,0.15,1,39,0.9911987006358692,0.965086598385327,0.9225277512207475,0.9411764705882353,0.0
