run_id,n_agents,coupling,seed_index,t,r1,r2,r3,activity,tau_social
N17_K+0_s1,17,0.0,1,78,0.15380995283187165,0.02040119603082011,0.31831112422816005,1.0,-0.058823529411764705
N17_K+0_s1,17,0.0,1,79,0.160582445188051,0.01268708122518236,0.33368494093450884,1.0,-0.058823529411764705
N17_K+0_s1,17,0.0,1,80,0.16728095755786668,0.03593884224214089,0.34408466131226484,1.0,0.058823529411764705
N17_K+0_s1,17,0.0,1,81,0.1738970300946853,0.06208681863020362,0.3495688992168531,1.0,-0.17647058823529413
N17_K+0_s1,17,0.0,1,82,0.1804228017906918,0.08867269102224881,0.35032421903524574,1.0,0.058823529411764705
N17_K+0_s1,17,0.0,1,83,0.18685098198944447,0.11529226924827728,0.34666977960783585,1.0,0.058823529411764705
N17_K+0_s1,17,0.0,1,84,0.19317482865512925,0.14171508058638252,0.33906316659569025,1.0,0.29411764705882354
N17_K+0_s1,17,0.0,1,85,0.19938813126311272,0.16774797568177735,0.32810781923623544,1.0,0.058823529411764705
N17_K+0_s1,17,0.0,1,86,0.20548519670882157,0.19321073996927263,0.3145620114079042,1.0,0.17647058823529413
N17_K+0_s1,17,0.0,1,87,0.21146083701926785,0.2179302761667473,0.29934775289588056,1.0,0.058823529411764705
N17_K+0_s1,17,0.0,1,88,0.21731035793721756,0.24173947467806461,0.28355412667856605,1.0,0.058823529411764705
N17_K+0_s1,17,0.0,1,89,0.22302954766191105,0.26447758769690527,0.2684221302599647,1.0,0.17647058823529413
N17_K+0_s1,17,0.0,1,90,0.22861466519305698,0.28599115648339707,0.2552874681087176,1.0,0.058823529411764705
N17_K+0_s1,17,0.0,1,91,0.23406242785102863,0.3061351491254328,0.24545158873641992,1.0,0.058823529411764705
N17_K+0_s1,17,0.0,1,92,0.2393699976460339,0.32477416475003534,0.23996973871559207,1.0,-0.058823529411764705
N17_K+0_s1,17,0.0,1,93,0.24453496624981155,0.34178363476404644,0.2394058481639187,1.0,0.058823529411764705
N17_K+0_s1,17,0.0,1,94,0.24955533839038127,0.3570509832098895,0.24367412188348664,1.0,0.17647058823529413
N17_K+0_s1,17,0.0,1,95,0.25442951354733107,0.3704767232246024,0.25207289571399266,1.0,-0.058823529411764705
N17_K+0_s1,17,0.0,1,96,0.25915626587481483,0.3819754746035852,0.2634932092538966,1.0,0.29411764705882354
N17_K+0_s1,17,0.0,1,97,0.2637347223238332,0.391476892506805,0.2766785217325881,1.0,-0.17647058823529413
N17_K+0_s1,17,0.0,1,98,0.2681643389758936,0.39892650112304406,0.2904250172742696,1.0,0.058823529411764705
N17_K+0_s1,17,0.0,1,99,0.27244487563778413,0.40428642945923093,0.3036901115729398,1.0,0.058823529411764705
N17_K+0_s1,17,0.0,1,100,0.276576368782621,0.40753604980876523,0.31563055230295,nan,nan
N17_K+0_s2,17,0.0,2,0,0.2772007043927282,0.24472484598605856,0.06473753392132332,1.0,0.058823529411764705
N17_K+0_s2,17,0.0,2,1,0.28005852978010254,0.25004460633924064,0.04954991855732961,1.0,0.058823529411764705
N17_K+0_s2,17,0.0,2,2,0.2828064715314352,0.2541720896410314,0.04633129357418764,1.0,0.058823529411764705
N17_K+0_s2,17,0.0,2,3,0.2854427887290022,0.2570617959795069,0.05860096451142156,1.0,0.17647058823529413
N17_K+0_s2,17,0.0,2,4,0.2879666055663017,0.25867233534770834,0.08007056930837725,1.0,0.29411764705882354
N17_K+0_s2,17,0.0,2,5,0.2903778628491655,0.25896702972144997,0.10528729138490273,1.0,0.058823529411764705
N17_K+0_s2,17,0.0,2,6,0.29267726684369044,0.2579145613269494,0.13179933036183603,1.0,-0.058823529411764705
N17_K+0_s2,17,0.0,2,7,0.29486623537569884,0.2554896490669264,0.15839863309855942,1.0,0.058823529411764705
N17_K+0_s2,17,0.0,2,8,0.29694684109884795,0.251673738401305,0.18432981062812237,1.0,0.29411764705882354
N17_K+0_s2,17,0.0,2,9,0.29892175187516173,0.24645569368550707,0.2090274799172475,1.0,0.29411764705882354
N17_K+0_s2,17,0.0,2,10,0.3007941682510853,0.23983248674754354,0.23202501058610006,1.0,0.17647058823529413
